Date,Time,Signal1,Signal2,Signal3,Signal4
4/19/21,13:30,0,85.74,83.91,84.61
4/19/21,16:00,0,85.19,83.41,83.82
4/20/21,13:30,0,83.14,79.03,80.51
4/20/21,16:00,0,81.08,80.15,81.06
4/21/21,13:30,0,84.15,80.05,83.18
4/21/21,16:00,0,84.72,83.18,84.67
4/22/21,13:30,0,86.55,83.61,86.21
4/22/21,16:00,0,86.26,84.1,84.17
4/23/21,13:30,0,85.7,83.28,85.61
4/23/21,16:00,0,85.96,85.34,85.8
4/26/21,13:30,0,88.84,86.83,87.06
4/26/21,16:00,0,87.19,86.67,86.92
4/27/21,13:30,0,88.22,85.82,87.26
4/27/21,16:00,0,87.83,87.08,87.57
4/28/21,13:30,0,88.43,86.59,87.66
4/28/21,16:00,0,87.7,86.83,87.45
4/29/21,13:30,0,92.45,84.87,85
4/29/21,16:00,0,85.66,84.72,84.83
4/30/21,13:30,0,86.75,83.81,86.74
4/30/21,16:00,0,87.47,86.48,87.02
5/3/21,13:30,0,88.69,86.73,86.86
5/3/21,16:00,0,87.99,86.69,87.85
5/4/21,13:30,0,87.01,82.93,84.56
5/4/21,16:00,0,84.71,83.82,84
5/5/21,13:30,0,84.55,82.97,83.08
5/5/21,16:00,0,84.8,82.4,82.99
5/6/21,13:30,0,83.87,79.02,80.21
5/6/21,16:00,0,80.74,79.5,80.69
5/7/21,13:30,0,84.53,80.8,84.28
5/7/21,16:00,0,84.56,83.28,84.28
5/10/21,13:30,0,84.86,83.03,84.56
5/10/21,16:00,0,84.7,83.51,83.93
5/11/21,13:30,0,82.97,79.83,81.4
5/11/21,16:00,0,81.64,80.88,81.27
5/12/21,13:30,0,81,79.02,79.43
5/12/21,16:00,0,79.65,77.8,78.02
5/13/21,13:30,0,79.99,76.78,77
5/13/21,16:00,0,79.28,76.13,78.44
5/14/21,13:30,0,84.14,79.55,84.14
5/14/21,16:00,0,84.49,83.64,84.26
5/17/21,13:30,0,84.56,82.71,83.65
5/17/21,16:00,0,84.76,83.47,84.56
5/18/21,13:30,0,87.27,83.95,86.44
5/18/21,16:00,0,86.56,84.94,84.96
5/19/21,13:30,0,84.05,81.56,83.55
5/19/21,16:00,0,84.03,82.55,84
5/20/21,13:30,0,84.91,82.93,83.7
5/20/21,16:00,0,84.97,83.32,84.66
5/21/21,13:30,0,85.88,83.38,83.61
5/21/21,16:00,0,83.65,82.68,82.81
5/24/21,13:30,0,85.95,82.25,85.53
5/24/21,16:00,0,86.11,85.48,85.88
5/25/21,13:30,0,90.64,86.99,89.38
5/25/21,16:00,0,89.62,88.51,89.01
5/26/21,13:30,0,91.92,89.56,91.45
5/26/21,16:00,0,92.56,91.45,92.5
5/27/21,13:30,0,94.77,92.71,94.33
5/27/21,16:00,0,95.13,94.04,94.76
5/28/21,13:30,0,94.73,92.13,93.73
5/28/21,16:00,0,94.26,93.16,93.29
6/1/21,13:30,0,97.54,94.91,96.15
6/1/21,16:00,0,96.33,95.58,96.3
6/2/21,13:30,0,97.72,95.35,96.53
6/2/21,16:00,0,97.48,96.36,97.01
6/3/21,13:30,0,96.11,93.92,94.8
6/3/21,16:00,0,95.52,94.55,94.73
6/4/21,13:30,0,95.83,93.3,94.64
6/4/21,16:00,0,95.82,93.81,94.11
6/7/21,13:30,0,96.17,94.24,95.18
6/7/21,16:00,0,95.22,94.33,94.47
6/8/21,13:30,0,95.78,93.94,95.03
6/8/21,16:00,0,95.98,94.89,94.94
6/9/21,13:30,0,95.47,93.35,93.74
6/9/21,16:00,0,93.75,92.56,92.78
6/10/21,13:30,0,93.01,89.59,91.19
6/10/21,16:00,0,91.98,90.59,90.61
6/11/21,13:30,0,90.69,88.1,90.66
6/11/21,16:00,0,90.73,89.71,90.1
6/14/21,13:30,0,90.36,87.81,87.89
6/14/21,16:00,0,88.06,87.39,87.95
6/15/21,13:30,0,88.96,86.69,87.12
6/15/21,16:00,0,87.24,86.73,86.96
6/16/21,13:30,0,89.05,86.97,87.58
6/16/21,16:00,0,88.75,86.95,88.52
6/17/21,13:30,0,89.82,85.97,87.17
6/17/21,16:00,0,87.68,86.39,86.42
6/18/21,13:30,0,86.61,84.54,86.25
6/18/21,16:00,0,86.46,85.16,85.6
6/21/21,13:30,0,86.29,84.96,86.29
6/21/21,16:00,0,87.53,86.07,87.42
6/22/21,13:30,0,86.94,84.52,85.73
6/22/21,16:00,0,86.06,85.21,85.65
6/23/21,13:30,0,86.83,85.71,86.12
6/23/21,16:00,0,86.64,86.11,86.15
6/24/21,13:30,0,88.07,85.97,86.46
6/24/21,16:00,0,87.33,86.25,86.95
6/25/21,13:30,0,88.97,86.74,88.42
6/25/21,16:00,0,89.89,88.25,89.22
6/28/21,13:30,0,88.36,82.85,82.95
6/28/21,16:00,0,83.71,82.89,83.46
6/29/21,13:30,0,84.77,82.43,83.36
6/29/21,16:00,0,83.67,82.83,83.02
6/30/21,13:30,0,85.36,82.8,85.14
6/30/21,16:00,0,85.39,84.86,85.3
7/1/21,13:30,0,87.1,85.33,85.8
7/1/21,16:00,0,86.24,85.35,85.88
7/2/21,13:30,0,86.36,84.97,85.98
7/2/21,16:00,0,86.19,85.6,86.05
7/6/21,13:30,0,87.82,82.58,83.01
7/6/21,16:00,0,83.16,82.7,82.97
7/7/21,13:30,0,83.38,80.37,80.72
7/7/21,16:00,0,81.11,80.3,80.48
7/8/21,13:30,0,80.52,77.12,79.97
7/8/21,16:00,0,79.99,78.68,79.46
7/9/21,13:30,0,82.18,79.79,81.97
7/9/21,16:00,0,82.54,81.82,82.33
7/12/21,13:30,0,81.99,80.02,81.62
7/12/21,16:00,0,81.88,81.32,81.56
7/13/21,13:30,0,80.63,79.18,79.4
7/13/21,16:00,0,79.73,78.43,78.52
7/14/21,13:30,0,79.9,76.94,77.44
7/14/21,16:00,0,77.52,75.97,76.21
7/15/21,13:30,0,75.62,72.88,73.3
7/15/21,16:00,0,74.41,72.38,74.19
7/16/21,13:30,0,76.48,72.98,73.07
7/16/21,16:00,0,73.13,72.02,72.39
7/19/21,13:30,0,70.83,66.9,69.27
7/19/21,16:00,0,69.6,68.65,69.51
7/20/21,13:30,0,74,69.35,73.3
7/20/21,16:00,0,75.31,73.21,74.9
7/21/21,13:30,0,78.6,75.63,78.24
7/21/21,16:00,0,79.16,78.07,78.89
7/22/21,13:30,0,78.36,76.3,77.6
7/22/21,16:00,0,77.99,77.29,77.76
7/23/21,13:30,0,78.86,76.96,77.49
7/23/21,16:00,0,78.02,77.4,77.73
7/26/21,13:30,0,79.98,77.09,79.65
7/26/21,16:00,0,80.89,79.35,80.88
7/27/21,13:30,0,80.92,78.99,80.03
7/27/21,16:00,0,80.69,79.71,80.62
7/28/21,13:30,0,81.77,78.07,80.07
7/28/21,16:00,0,81,79.88,80.09
7/29/21,13:30,0,82.12,80.15,81.62
7/29/21,16:00,0,81.66,79.93,80.04
7/30/21,13:30,0,79.47,76.61,77.3
7/30/21,16:00,0,77.35,76.41,76.89
8/2/21,13:30,0,79.33,76.16,76.24
8/2/21,16:00,0,76.93,75.08,75.48
8/3/21,13:30,0,75.17,71.79,72.71
8/3/21,16:00,0,74.67,72.53,74.49
8/4/21,13:30,0,74.23,70.74,71.81
8/4/21,16:00,0,73.12,71.62,72.66
8/5/21,13:30,0,77.85,72.57,77.85
8/5/21,16:00,0,78.43,77.58,78.09
8/6/21,13:30,0,79.08,76.52,78.54
8/6/21,16:00,0,78.99,78.06,78.95
8/9/21,13:30,0,78.46,75.79,77.29
8/9/21,16:00,0,78.03,77.22,77.4
8/10/21,13:30,0,81.3,77.22,81.22
8/10/21,16:00,0,81.35,80.69,80.76
8/11/21,13:30,0,81.59,78.61,81.36
8/11/21,16:00,0,82,81.25,81.8
8/12/21,13:30,0,81.65,78.85,79.6
8/12/21,16:00,0,80.48,79.55,80.36
8/13/21,13:30,0,80.39,79.05,79.71
8/13/21,16:00,0,79.7,78.22,78.89
8/16/21,13:30,0,78.53,76.05,78.33
8/16/21,16:00,0,78.74,78.15,78.43
8/17/21,13:30,0,77.39,75.19,75.85
8/17/21,16:00,0,76.45,75.48,76.03
8/18/21,13:30,0,78.46,74.4,78.36
8/18/21,16:00,0,78.59,77.1,77.21
8/19/21,13:30,0,76.35,73.51,75.22
8/19/21,16:00,0,76.53,75.02,76.5
8/20/21,13:30,0,77.91,76.01,77.76
8/20/21,16:00,0,78.38,77.56,78.22
8/23/21,13:30,0,80.97,78.87,80.47
8/23/21,16:00,0,80.6,80.04,80.13
